GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032330	regulation of chondrocyte differentiation	5.32e-05	5.32e-05	1	SNAI2,PTHLH,NKX3-2,EFEMP1,LOXL2,ADAMTS7,ADAMTS12,GREM1
GO:0032331	negative regulation of chondrocyte differentiation	5.71e-06	5.71e-06	1	SNAI2,PTHLH,NKX3-2,EFEMP1,ADAMTS7,ADAMTS12,GREM1
GO:0002089	lens morphogenesis in camera-type eye	3.24e-02	3.24e-02	1	EPHA2,SKI,SOX11
GO:0022604	regulation of cell morphogenesis	1.31e-09	1.31e-09	1	PHLDB1,EPHA3,NGFR,NEDD4,SEMA3C,FBLN1,NRCAM,SEMA6A,BAMBI,ABL1,SFRP1,COL1A1,SH3D19,SEMA5A,SPARC,RTN4,TGFB3,TWIST1,SNAI1,BMP2,KDR,LIF,LRP4,SEMA7A,TPM1,TGFB1I1,PHLDB2,SLIT2,SFRP2,NTRK2,CRB2,LRRC4C,DAB2,PTPRD,SEMA3D,THY1,KIT,CDC42EP3,DLC1,GREM1,ISLR2,SEMA6B,SDC2,CDK5R1,MYADM,FGD6,SLIT3,ROBO2,LPAR1,ARC
GO:0010769	regulation of cell morphogenesis involved in differentiation	5.65e-11	5.65e-11	1	PHLDB1,EPHA3,NGFR,NEDD4,SEMA3C,FBLN1,NRCAM,SEMA6A,BAMBI,ABL1,SFRP1,COL1A1,SEMA5A,RTN4,TGFB3,TWIST1,SNAI1,BMP2,LIF,LRP4,SEMA7A,TGFB1I1,PHLDB2,SLIT2,SFRP2,NTRK2,CRB2,LRRC4C,DAB2,PTPRD,SEMA3D,THY1,GREM1,ISLR2,SEMA6B,SDC2,CDK5R1,MYADM,SLIT3,ROBO2
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	1.38e-03	1.38e-03	1	NGFR,SEMA3C,FBLN1,SEMA6A,SFRP1,SEMA5A,RTN4,LRP4,SLIT2,SFRP2,SEMA3D,THY1,SEMA6B
GO:0010744	positive regulation of macrophage derived foam cell differentiation	4.98e-02	4.98e-02	1	CD36,AGT,LPL,PLA2G2A
GO:2000146	negative regulation of cell motility	3.16e-06	3.16e-06	1	FBLN1,CHRD,SFRP1,SERPINE1,CXCL12,DPYSL3,IGFBP5,RECK,LRP1,CCL21,THBS1,CYP1B1,TPM1,RHOB,PHLDB2,SLIT2,SFRP2,THY1,NBL1,DLC1,GREM1,COL3A1,MCC,PODN,NOG,APOD
GO:0030336	negative regulation of cell migration	4.15e-06	4.15e-06	1	CHRD,SFRP1,SERPINE1,CXCL12,DPYSL3,IGFBP5,RECK,LRP1,CCL21,THBS1,CYP1B1,TPM1,RHOB,PHLDB2,SLIT2,SFRP2,THY1,NBL1,DLC1,GREM1,COL3A1,MCC,PODN,NOG,APOD
GO:0014912	negative regulation of smooth muscle cell migration	1.11e-03	1.11e-03	1	SERPINE1,IGFBP5,LRP1,TPM1,SLIT2
GO:0002686	negative regulation of leukocyte migration	7.78e-03	7.78e-03	1	CXCL12,CCL21,SLIT2,NBL1,GREM1,APOD
GO:0050921	positive regulation of chemotaxis	7.40e-03	7.40e-03	1	SERPINE1,RARRES2,CXCL12,SEMA5A,PDGFRB,F3,EDN2,KDR,CCL21,THBS1,SLIT2,VEGFC,SCG2
GO:0050927	positive regulation of positive chemotaxis	8.40e-03	8.40e-03	1	CXCL12,F3,KDR,VEGFC,SCG2
GO:0035987	endodermal cell differentiation	6.89e-09	6.89e-09	1	COL11A1,MMP2,LAMB1,COL12A1,COL7A1,FN1,INHBA,COL5A1,COL4A2,COL6A1,COL8A1,HMGA2,MMP14,ITGA5,COL5A2
GO:0035630	bone mineralization involved in bone maturation	1.01e-02	1.01e-02	1	IGF1,BMP2,GREM1
GO:0070169	positive regulation of biomineral tissue development	4.61e-02	4.61e-02	1	TGFB3,ACVR2A,BMP4,BMP2,BMP6,TMEM119
GO:0030501	positive regulation of bone mineralization	2.77e-02	2.77e-02	1	TGFB3,ACVR2A,BMP4,BMP2,BMP6,TMEM119
GO:0060412	ventricular septum morphogenesis	4.21e-03	4.21e-03	1	SOX4,HEYL,HEY1,ZFPM2,SOX11
GO:0030335	positive regulation of cell migration	4.60e-14	4.60e-14	1	IGF1,SNAI2,HGF,FLT4,BCAR1,SEMA3C,FBLN1,LAMB1,SEMA6A,SRPX2,SERPINE1,RARRES2,CXCL12,COL1A1,SEMA5A,SPARC,FGF1,PDGFRB,FOXP1,FN1,F3,NRP2,TEK,PLCG1,SNAI1,BMP4,BMP2,EDN2,KDR,PODXL,PDGFRA,AGT,CCL21,THBS1,SEMA7A,FGF7,CYR61,RHOB,ADRA2A,VEGFC,DAB2,SEMA3D,ANGPT1,MMP14,DDR2,SEMA6B,ROR2,HAS2,PDGFD,LRRC15,SPHK1,MYADM,F2R
GO:0048701	embryonic cranial skeleton morphogenesis	3.81e-02	3.81e-02	1	HOXA1,TWIST1,PDGFRA,TGFBR2
GO:0061036	positive regulation of cartilage development	4.98e-02	4.98e-02	1	BMP4,BMP2,LOXL2,BMP1
GO:0003272	endocardial cushion formation	4.98e-02	4.98e-02	1	SNAI2,HEYL,HEY1
GO:0010632	regulation of epithelial cell migration	2.94e-04	2.94e-04	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FGF1,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,FGF7,EPHA2,RHOB,SLIT2,ANGPT1,MCC
GO:0010594	regulation of endothelial cell migration	2.30e-05	2.30e-05	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FGF1,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,EPHA2,RHOB,SLIT2,ANGPT1
GO:0010634	positive regulation of epithelial cell migration	4.69e-05	4.69e-05	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,FGF7,RHOB,ANGPT1
GO:0010595	positive regulation of endothelial cell migration	1.23e-06	1.23e-06	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,RHOB,ANGPT1
GO:0055007	cardiac muscle cell differentiation	1.78e-02	1.78e-02	1	PDGFRB,BMP4,BMP2,MYH11,PDGFRA,PRICKLE1,NEXN,GREM1
GO:2000725	regulation of cardiac muscle cell differentiation	1.43e-02	1.43e-02	1	BMP4,BMP2,PRICKLE1,GREM1
GO:0001837	epithelial to mesenchymal transition	2.24e-10	2.24e-10	1	PHLDB1,SNAI2,HGF,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,LOXL2,FOXF2,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,HEYL,HEY1,GREM1,HAS2,NOG
GO:0060317	cardiac epithelial to mesenchymal transition	4.21e-03	4.21e-03	1	SNAI2,BMP2,HEYL,HEY1,HAS2
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1.93e-02	1.93e-02	1	SNAI2,HEYL,HEY1
GO:0010717	regulation of epithelial to mesenchymal transition	2.60e-06	2.60e-06	1	PHLDB1,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,PHLDB2,SFRP2,CRB2,DAB2,GREM1
GO:0045664	regulation of neuron differentiation	7.00e-06	7.00e-06	1	EPHA3,NGFR,NEDD4,SEMA3C,NRCAM,SEMA6A,ABL1,PTK7,SEMA5A,DPYSL3,RTN4,BMP2,LRP4,DTX1,ITM2C,SEMA7A,SLIT2,NTRK2,ZEB1,LRRC4C,SPOCK1,PTPRD,SEMA3D,THY1,NBL1,HEYL,ISLR2,SEMA6B,SDC2,CDK5R1,SOX11,SLIT3,ROBO2,TCF4,LPAR1
GO:0010975	regulation of neuron projection development	1.01e-04	1.01e-04	1	EPHA3,NGFR,NEDD4,SEMA3C,NRCAM,SEMA6A,ABL1,PTK7,SEMA5A,DPYSL3,RTN4,LRP4,ITM2C,SEMA7A,SLIT2,NTRK2,LRRC4C,SPOCK1,PTPRD,SEMA3D,THY1,ISLR2,SEMA6B,SDC2,CDK5R1,SLIT3,ROBO2,LPAR1
GO:0050770	regulation of axonogenesis	1.03e-05	1.03e-05	1	NGFR,SEMA3C,NRCAM,SEMA6A,ABL1,SEMA5A,RTN4,LRP4,SEMA7A,SLIT2,NTRK2,LRRC4C,SEMA3D,THY1,ISLR2,SEMA6B,SLIT3,ROBO2
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	8.56e-06	8.56e-06	1	NGFR,BAMBI,COL1A1,SEMA5A,TGFB3,TWIST1,SNAI1,BMP2,LIF,SEMA7A,TGFB1I1,SLIT2,NTRK2,CRB2,DAB2,PTPRD,ISLR2,MYADM,ROBO2
GO:0048739	cardiac muscle fiber development	4.98e-02	4.98e-02	1	BMP4,MYH11,NEXN
GO:0030195	negative regulation of blood coagulation	1.58e-03	1.58e-03	1	FAP,SERPINE1,PLAU,PDGFRA,THBS1,C1QTNF1,CD34,THBD,PRKG1
GO:1990138	neuron projection extension	5.97e-03	5.97e-03	1	SEMA3C,NRCAM,SEMA6A,ABL1,SEMA5A,RTN4,NRP2,SEMA7A,SLIT2,SEMA3D,ISLR2,SEMA6B,SLIT3
GO:1902284	neuron projection extension involved in neuron projection guidance	2.54e-03	2.54e-03	1	SEMA3C,SEMA6A,SEMA5A,NRP2,SLIT2,SEMA3D,SEMA6B,SLIT3
GO:0048675	axon extension	3.60e-04	3.60e-04	1	SEMA3C,NRCAM,SEMA6A,ABL1,SEMA5A,RTN4,NRP2,SEMA7A,SLIT2,SEMA3D,ISLR2,SEMA6B,SLIT3
GO:0048846	axon extension involved in axon guidance	2.54e-03	2.54e-03	1	SEMA3C,SEMA6A,SEMA5A,NRP2,SLIT2,SEMA3D,SEMA6B,SLIT3
GO:0030516	regulation of axon extension	2.81e-03	2.81e-03	1	SEMA3C,NRCAM,SEMA6A,ABL1,SEMA5A,RTN4,SEMA7A,SEMA3D,ISLR2,SEMA6B
GO:0051917	regulation of fibrinolysis	2.84e-02	2.84e-02	1	FAP,SERPINE1,THBS1,THBD
GO:0045666	positive regulation of neuron differentiation	3.83e-03	3.83e-03	1	EPHA3,NGFR,NRCAM,PTK7,SEMA5A,DPYSL3,BMP2,SEMA7A,SLIT2,NTRK2,ZEB1,PTPRD,NBL1,HEYL,ISLR2,SOX11,ROBO2,TCF4
GO:0045665	negative regulation of neuron differentiation	3.62e-04	3.62e-04	1	NGFR,SEMA3C,SEMA6A,SEMA5A,DPYSL3,RTN4,LRP4,DTX1,ITM2C,SLIT2,SPOCK1,SEMA3D,THY1,SEMA6B,LPAR1
GO:0010977	negative regulation of neuron projection development	9.18e-05	9.18e-05	1	NGFR,SEMA3C,SEMA6A,SEMA5A,DPYSL3,RTN4,LRP4,ITM2C,SLIT2,SPOCK1,SEMA3D,THY1,SEMA6B,LPAR1
GO:0050771	negative regulation of axonogenesis	2.14e-04	2.14e-04	1	NGFR,SEMA3C,SEMA6A,SEMA5A,RTN4,LRP4,SLIT2,SEMA3D,THY1,SEMA6B
GO:0030517	negative regulation of axon extension	7.78e-03	7.78e-03	1	SEMA3C,SEMA6A,SEMA5A,RTN4,SEMA3D,SEMA6B
GO:0090025	regulation of monocyte chemotaxis	1.50e-02	1.50e-02	1	SERPINE1,CXCL12,SLIT2,NBL1,GREM1
GO:0090027	negative regulation of monocyte chemotaxis	4.19e-03	4.19e-03	1	SLIT2,NBL1,GREM1
GO:0010544	negative regulation of platelet activation	2.84e-02	2.84e-02	1	PDGFRA,C1QTNF1,THBD,PRKG1
GO:0010718	positive regulation of epithelial to mesenchymal transition	9.89e-05	9.89e-05	1	BAMBI,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,CRB2,DAB2
GO:0050772	positive regulation of axonogenesis	1.14e-02	1.14e-02	1	NGFR,SEMA5A,SEMA7A,SLIT2,NTRK2,ISLR2,ROBO2
GO:1902667	regulation of axon guidance	3.31e-02	3.31e-02	1	SEMA3C,SEMA6A,SEMA5A,SLIT2,SEMA3D,SEMA6B
GO:1902668	negative regulation of axon guidance	3.43e-03	3.43e-03	1	SEMA3C,SEMA6A,SEMA5A,SLIT2,SEMA3D,SEMA6B
GO:0048843	negative regulation of axon extension involved in axon guidance	1.50e-02	1.50e-02	1	SEMA3C,SEMA6A,SEMA5A,SEMA3D,SEMA6B
GO:0000188	inactivation of MAPK activity	2.49e-02	2.49e-02	1	CAV1,RGS4,DUSP1,SPRED1,SPRED2
GO:0050808	synapse organization	3.63e-05	3.63e-05	1	PCDHB4,NRCAM,SRPX2,SPOCK2,PCDHB6,PDZRN3,LRRC4B,DLG4,LRP4,SDK1,NLGN4X,FARP1,PTPRD,NLGN2,F2R,ROBO2,ARHGEF15,ELFN1
GO:0097090	presynaptic membrane organization	2.05e-02	2.05e-02	1	LRP4,NLGN4X,PTPRD,NLGN2
GO:0001941	postsynaptic membrane organization	4.98e-02	4.98e-02	1	DLG4,LRP4,NLGN4X,NLGN2
GO:0007416	synapse assembly	1.26e-04	1.26e-04	1	PCDHB4,NRCAM,SRPX2,SPOCK2,PCDHB6,LRRC4B,LRP4,SDK1,NLGN4X,FARP1,PTPRD,NLGN2,ROBO2
GO:0097105	presynaptic membrane assembly	9.51e-03	9.51e-03	1	LRP4,NLGN4X,PTPRD,NLGN2
GO:0097104	postsynaptic membrane assembly	4.98e-02	4.98e-02	1	LRP4,NLGN4X,NLGN2
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	1.90e-02	1.90e-02	1	SNAI2,TWIST1,SNAI1,SPRED1,HIC1,SPRED2
GO:0048017	inositol lipid-mediated signaling	4.45e-03	4.45e-03	1	FYN,IGF1,HGF,FGFR3,NEDD4,UNC5B,FGF1,PDGFRB,TEK,TWIST1,NR4A1,KDR,PDGFRA,AGT,FGF7,NTRK2,KIT,IRS1,PDGFD,SELP,F2R
GO:0048015	phosphatidylinositol-mediated signaling	4.13e-03	4.13e-03	1	FYN,IGF1,HGF,FGFR3,NEDD4,UNC5B,FGF1,PDGFRB,TEK,TWIST1,NR4A1,KDR,PDGFRA,AGT,FGF7,NTRK2,KIT,IRS1,PDGFD,SELP,F2R
GO:0014065	phosphatidylinositol 3-kinase signaling	7.59e-05	7.59e-05	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,TWIST1,KDR,PDGFRA,AGT,NTRK2,KIT,IRS1,PDGFD,SELP,F2R
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	2.60e-06	2.60e-06	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,TWIST1,KDR,PDGFRA,AGT,NTRK2,KIT,PDGFD,SELP,F2R
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	7.36e-07	7.36e-07	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,KDR,PDGFRA,AGT,NTRK2,KIT,PDGFD,SELP,F2R
GO:0060021	palate development	1.62e-03	1.62e-03	1	TCF21,TGFB3,INHBA,FOXF2,SKI,TGFBR2,SOX11,CLDN5
GO:0071526	semaphorin-plexin signaling pathway	1.36e-02	1.36e-02	1	SEMA3C,SEMA6A,SEMA5A,NRP2,SEMA3D,HAND2,SEMA6B
GO:0003013	circulatory system process	1.59e-02	1.59e-02	1	ELN,PCSK5,DMPK,CAV1,CXCL12,PDE4D,TEK,EDN2,ATP1B2,AGT,TPM1,SLIT2,CORIN,CACNA1C,EDNRA,GJA1,ANGPT1,COL1A2,SGCD,HSPB7,CD34,DES,F2R,GJC1,PDE2A,MME,CACNA1H,PLN
GO:0003015	heart process	4.39e-02	4.39e-02	1	DMPK,CAV1,PDE4D,EDN2,ATP1B2,AGT,TPM1,CACNA1C,GJA1,SGCD,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0008015	blood circulation	1.44e-02	1.44e-02	1	ELN,PCSK5,DMPK,CAV1,CXCL12,PDE4D,TEK,EDN2,ATP1B2,AGT,TPM1,SLIT2,CORIN,CACNA1C,EDNRA,GJA1,ANGPT1,COL1A2,SGCD,HSPB7,CD34,DES,F2R,GJC1,PDE2A,MME,CACNA1H,PLN
GO:0060047	heart contraction	3.83e-02	3.83e-02	1	DMPK,CAV1,PDE4D,EDN2,ATP1B2,AGT,TPM1,CACNA1C,GJA1,SGCD,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0008016	regulation of heart contraction	2.15e-02	2.15e-02	1	DMPK,CAV1,PDE4D,EDN2,ATP1B2,AGT,TPM1,CACNA1C,GJA1,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0042063	gliogenesis	4.51e-03	4.51e-03	1	VCAN,GPC1,LAMB1,CDK6,RTN4,SOX4,BMP2,PRDM8,SKI,MXRA8,SOX11,NOG
GO:0010001	glial cell differentiation	2.28e-02	2.28e-02	1	GPC1,CDK6,SOX4,BMP2,PRDM8,SKI,MXRA8,SOX11,NOG
GO:0021782	glial cell development	2.30e-02	2.30e-02	1	CDK6,SOX4,PRDM8,SKI,MXRA8,SOX11
GO:0007265	Ras protein signal transduction	4.39e-02	4.39e-02	1	FYN,IGF1,FGFR3,RASAL2,RASGRF2,FGF1,PDGFRB,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,RHOB,IL17RD,PLK2,ADRA2A,ANGPT1,KIT,CDC42EP3,COL1A2,DLC1,SPRED1,COL3A1,IRS1,F2R,RASA3,MAPK12,STMN3,LPAR1
GO:0050919	negative chemotaxis	4.35e-04	4.35e-04	1	SEMA3C,SEMA6A,SEMA5A,SLIT2,SEMA3D,SEMA6B,SLIT3,ROBO2
GO:1904019	epithelial cell apoptotic process	1.41e-03	1.41e-03	1	SERPINE1,SFRP4,WFS1,SEMA5A,TEK,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:1904035	regulation of epithelial cell apoptotic process	3.41e-04	3.41e-04	1	SERPINE1,SFRP4,WFS1,SEMA5A,TEK,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:0072577	endothelial cell apoptotic process	3.84e-03	3.84e-03	1	SERPINE1,SEMA5A,TEK,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:2000351	regulation of endothelial cell apoptotic process	1.62e-03	1.62e-03	1	SERPINE1,SEMA5A,TEK,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:1904036	negative regulation of epithelial cell apoptotic process	2.43e-03	2.43e-03	1	SERPINE1,WFS1,SEMA5A,TEK,KDR,ANGPT1,SCG2
GO:2000352	negative regulation of endothelial cell apoptotic process	4.59e-03	4.59e-03	1	SERPINE1,SEMA5A,TEK,KDR,ANGPT1,SCG2
GO:0003012	muscle system process	5.14e-03	5.14e-03	1	IGF1,VIM,PPP1R12B,SORBS1,DMPK,CAV1,ACTA2,PDE4D,CALD1,EDN2,CNN1,MYH11,AGT,TPM1,CACNA1C,EDNRA,GJA1,ACTG2,LMOD1,DAPK3,DES,SPHK1,F2R,GJC1,CACNA1H,SULF2,PLN,ITGA1
GO:0006936	muscle contraction	3.60e-03	3.60e-03	1	VIM,PPP1R12B,SORBS1,DMPK,CAV1,ACTA2,PDE4D,CALD1,EDN2,CNN1,MYH11,TPM1,CACNA1C,EDNRA,GJA1,ACTG2,LMOD1,DAPK3,DES,SPHK1,F2R,GJC1,CACNA1H,SULF2,PLN,ITGA1
GO:0006939	smooth muscle contraction	1.03e-02	1.03e-02	1	CAV1,EDN2,CNN1,MYH11,EDNRA,DAPK3,SPHK1,F2R,SULF2
GO:0010469	regulation of receptor activity	1.43e-05	1.43e-05	1	CACNG4,JPH4,CAV1,SERPINE1,PDE4D,ERRFI1,PKD2,PLAU,DLG4,APP,JPH2,ADRA2A,HEYL,GREM1,IGF2,NLGN2,SOCS5,DAPK1
GO:0046323	glucose import	2.36e-02	2.36e-02	1	IGF1,NGFR,SORBS1,RARRES2,PID1,IRS1,SLC2A10,ENPP1
GO:0044381	glucose import in response to insulin stimulus	2.05e-02	2.05e-02	1	NGFR,RARRES2,PID1,IRS1
GO:0046324	regulation of glucose import	2.65e-02	2.65e-02	1	IGF1,NGFR,SORBS1,RARRES2,PID1,IRS1,ENPP1
GO:2001273	regulation of glucose import in response to insulin stimulus	2.05e-02	2.05e-02	1	NGFR,RARRES2,PID1,IRS1
GO:0043062	extracellular structure organization	1.09e-59	1.09e-59	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,ACTN1,FSCN1,FBLN1,FAP,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LTBP2,TGFB3,TGFBI,FMOD,RECK,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,POSTN,MYH11,LOXL2,LRP4,COL4A2,CD36,AGT,THBS1,ITGA11,CYP1B1,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,CASK,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ADAMTS4,ITGA5,VCAM1,DDR2,COL6A3,FBLN2,ITGA2,COL1A2,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,SDC2,HAS2,COL8A2,EFEMP2,SH3PXD2B,PLEC,BGN,FLRT2,COL4A1,COL14A1,COL4A5,SULF2,COL27A1,COL4A6,MFAP5,DPP4,COL5A2,COL15A1,COL6A6,ITGA1
GO:0030198	extracellular matrix organization	7.48e-60	7.48e-60	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,ACTN1,FSCN1,FBLN1,FAP,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LTBP2,TGFB3,TGFBI,FMOD,RECK,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,POSTN,MYH11,LOXL2,LRP4,COL4A2,CD36,AGT,THBS1,ITGA11,CYP1B1,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,CASK,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ADAMTS4,ITGA5,VCAM1,DDR2,COL6A3,FBLN2,ITGA2,COL1A2,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,SDC2,HAS2,COL8A2,EFEMP2,SH3PXD2B,PLEC,BGN,FLRT2,COL4A1,COL14A1,COL4A5,SULF2,COL27A1,COL4A6,MFAP5,DPP4,COL5A2,COL15A1,COL6A6,ITGA1
GO:0097435	fibril organization	1.50e-02	1.50e-02	1	LTBP2,COL5A1,CD36,MFAP4,COL3A1
GO:0043206	extracellular fibril organization	9.51e-03	9.51e-03	1	LTBP2,COL5A1,MFAP4,COL3A1
GO:0071711	basement membrane organization	1.19e-04	1.19e-04	1	PHLDB1,NID2,NID1,PHLDB2,FLRT2,COL4A1
GO:0022617	extracellular matrix disassembly	3.75e-24	3.75e-24	1	DCN,TIMP2,ELN,COL11A1,FSCN1,FAP,COL5A3,COL16A1,MMP2,LAMB1,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,FN1,NID1,MMP19,COL10A1,COL5A1,COL4A2,COL6A1,COL6A2,HSPG2,CTSK,COL8A1,ADAMTS5,MMP14,ADAMTS4,DDR2,COL6A3,COL1A2,FBN1,BMP1,COL3A1,COL8A2,SH3PXD2B,COL4A1,COL14A1,COL4A5,COL4A6,DPP4,COL5A2,COL15A1,COL6A6
GO:0030199	collagen fibril organization	1.20e-12	1.20e-12	1	COL11A1,COL5A3,COL1A1,COL12A1,COL5A1,LOXL2,CYP1B1,LUM,SERPINH1,DDR2,COL1A2,GREM1,COL3A1,COL14A1,COL5A2
GO:0085029	extracellular matrix assembly	5.32e-05	5.32e-05	1	PHLDB1,MYH11,AGT,FBLN5,PHLDB2,MFAP4,TNXB,HAS2
GO:0048251	elastic fiber assembly	2.82e-04	2.82e-04	1	MYH11,FBLN5,MFAP4,TNXB
GO:1903053	regulation of extracellular matrix organization	7.63e-04	7.63e-04	1	PHLDB1,FSCN1,FAP,AGT,PHLDB2,DDR2,DPP4
GO:1903055	positive regulation of extracellular matrix organization	2.05e-02	2.05e-02	1	PHLDB1,FSCN1,PHLDB2,DDR2
GO:0010715	regulation of extracellular matrix disassembly	1.43e-02	1.43e-02	1	FSCN1,FAP,DDR2,DPP4
GO:0048010	vascular endothelial growth factor receptor signaling pathway	2.86e-04	2.86e-04	1	FYN,FLT4,BCAR1,FGFR3,NEDD4,RASAL2,CAV1,SHB,RASGRF2,FGF1,PDGFRB,NRP2,PGF,TEK,ITPR2,PLCG1,KDR,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,VEGFC,ANGPT1,KIT,ITGA5,SPRED1,IRS1,SPHK1,CDH5,RASA3,MAPK12
GO:0034637	cellular carbohydrate biosynthetic process	2.02e-02	2.02e-02	1	IGF1,SORBS1,SLC2A1,PPP1R3C,IGF2,IRS1,HAS2,EXT1,ENPP1
GO:0000271	polysaccharide biosynthetic process	2.90e-02	2.90e-02	1	IGF1,SORBS1,PPP1R3C,GLT8D2,IGF2,IRS1,HAS2,EXT1,ENPP1
GO:0033692	cellular polysaccharide biosynthetic process	3.95e-02	3.95e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,HAS2,EXT1,ENPP1
GO:0030029	actin filament-based process	4.03e-07	4.03e-07	1	VIM,EPHA3,LIMA1,BCAR1,CNN2,ACTN1,FSCN1,FAT1,SORBS1,ABL1,CORO2B,SFRP1,CAV1,CXCL12,NEDD9,PTK7,SEMA5A,PDE4D,DPYSL3,PDGFRB,RND3,CTGF,TEK,LRP1,MYH10,MYH11,PDGFRA,CCL21,FGF7,TPM1,IQSEC1,PHLDB2,SLIT2,IQGAP2,ADRA2A,GJA1,KIT,SHROOM4,CDC42EP3,LMOD1,DLC1,DAPK3,TNXB,ANTXR1,S1PR1,DES,MYADM,FGD6,GJC1,PRKG1,LPAR1,PLN,ARHGEF15,AQP1,MAGEL2
GO:0032970	regulation of actin filament-based process	1.31e-04	1.31e-04	1	EPHA3,LIMA1,CNN2,FSCN1,ABL1,SFRP1,CAV1,CXCL12,SEMA5A,PDE4D,PDGFRB,CTGF,TEK,LRP1,PDGFRA,CCL21,TPM1,PHLDB2,SLIT2,IQGAP2,CDC42EP3,DLC1,DAPK3,MYADM,LPAR1,PLN,ARHGEF15,MAGEL2
GO:0030036	actin cytoskeleton organization	2.17e-06	2.17e-06	1	EPHA3,LIMA1,BCAR1,ACTN1,FSCN1,FAT1,SORBS1,ABL1,CORO2B,SFRP1,CXCL12,NEDD9,PTK7,SEMA5A,DPYSL3,PDGFRB,RND3,CTGF,TEK,LRP1,MYH10,MYH11,PDGFRA,CCL21,FGF7,TPM1,IQSEC1,PHLDB2,SLIT2,IQGAP2,ADRA2A,KIT,SHROOM4,CDC42EP3,LMOD1,DLC1,DAPK3,TNXB,ANTXR1,S1PR1,MYADM,FGD6,PRKG1,LPAR1,ARHGEF15,AQP1,MAGEL2
GO:0031032	actomyosin structure organization	2.75e-02	2.75e-02	1	SORBS1,SFRP1,PDGFRB,CTGF,MYH10,MYH11,PDGFRA,TPM1,PHLDB2,LMOD1,DLC1,LPAR1,ARHGEF15
